"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Montour County, PA"	"42093"	225	87827	256.2	168.7
	"Northampton County, PA"	"42095"	3452	1476491	233.8	174.2
	"Northumberland County, PA"	"42097"	1548	442655	349.7	234.8
	"Perry County, PA"	"42099"	612	226355	270.4	202.4
	"Philadelphia County, PA"	"42101"	20989	7746602	270.9	261.2
	"Pike County, PA"	"42103"	761	272878	278.9	168.0
	"Potter County, PA"	"42105"	301	80655	373.2	225.5
	"Schuylkill County, PA"	"42107"	2828	689567	410.1	283.0
	"Snyder County, PA"	"42109"	428	197395	216.8	159.8
	"Somerset County, PA"	"42111"	1298	357624	363.0	231.8
	"Sullivan County, PA"	"42113"	141	29274	481.7	238.8
	"Susquehanna County, PA"	"42115"	677	197423	342.9	202.4
	"Tioga County, PA"	"42117"	568	198653	285.9	183.0
	"Union County, PA"	"42119"	450	217732	206.7	159.4
	"Venango County, PA"	"42121"	847	248895	340.3	218.9
	"Warren County, PA"	"42123"	599	191277	313.2	190.3
	"Washington County, PA"	"42125"	2956	1007468	293.4	201.5
	"Wayne County, PA"	"42127"	825	249378	330.8	199.2
	"Westmoreland County, PA"	"42129"	5548	1698746	326.6	206.7
	"Wyoming County, PA"	"42131"	440	132209	332.8	220.0
	"York County, PA"	"42133"	5312	2187938	242.8	188.7
	"Bristol County, RI"	"44001"	464	235355	197.1	138.8
	"Kent County, RI"	"44003"	2050	798655	256.7	188.9
	"Newport County, RI"	"44005"	922	399748	230.6	151.2
	"Providence County, RI"	"44007"	6951	3104955	223.9	198.4
	"Washington County, RI"	"44009"	1330	612608	217.1	147.5
	"Abbeville County, SC"	"45001"	433	120054	360.7	249.4
	"Aiken County, SC"	"45003"	2532	831342	304.6	222.9
	"Allendale County, SC"	"45005"	197	43071	457.4	326.8
	"Anderson County, SC"	"45007"	3606	983793	366.5	276.2
	"Bamberg County, SC"	"45009"	322	69039	466.4	329.7
	"Barnwell County, SC"	"45011"	415	103381	401.4	311.3
	"Beaufort County, SC"	"45013"	1950	921959	211.5	127.7
	"Berkeley County, SC"	"45015"	2450	1101933	222.3	206.7
	"Calhoun County, SC"	"45017"	324	71385	453.9	290.9
	"Charleston County, SC"	"45019"	4466	1997310	223.6	188.1
	"Cherokee County, SC"	"45021"	837	280476	298.4	247.8
	"Chester County, SC"	"45023"	826	157879	523.2	385.0
	"Chesterfield County, SC"	"45025"	886	225059	393.7	294.9
	"Clarendon County, SC"	"45027"	725	165366	438.4	283.8
	"Colleton County, SC"	"45029"	849	184667	459.7	328.6
	"Darlington County, SC"	"45031"	1203	327946	366.8	272.7
	"Dillon County, SC"	"45033"	636	150140	423.6	347.2
	"Dorchester County, SC"	"45035"	1806	789374	228.8	214.3
	"Edgefield County, SC"	"45037"	384	131745	291.5	209.7
	"Fairfield County, SC"	"45039"	483	109897	439.5	298.4
	"Florence County, SC"	"45041"	2314	679730	340.4	276.2
	"Georgetown County, SC"	"45043"	1195	304096	393.0	225.4
	"Greenville County, SC"	"45045"	5855	2532221	231.2	195.9
	"Greenwood County, SC"	"45047"	1101	344136	319.9	247.4
	"Hampton County, SC"	"45049"	402	94340	426.1	321.6
	"Horry County, SC"	"45051"	5388	1689150	319.0	202.9
	"Jasper County, SC"	"45053"	427	145215	294.0	213.6
	"Kershaw County, SC"	"45055"	1121	322594	347.5	259.2
	"Lancaster County, SC"	"45057"	1320	467707	282.2	195.0
	"Laurens County, SC"	"45059"	1383	328571	420.9	315.6
	"Lee County, SC"	"45061"	486	83980	578.7	435.0
	"Lexington County, SC"	"45063"	3488	1450590	240.5	202.9
	"McCormick County, SC"	"45065"	228	46440	491.0	260.2
	"Marion County, SC"	"45067"	650	151989	427.7	311.1
	"Marlboro County, SC"	"45069"	423	129575	326.5	252.4
	"Newberry County, SC"	"45071"	636	187690	338.9	244.2
	"Oconee County, SC"	"45073"	1394	383534	363.5	227.6
	"Orangeburg County, SC"	"45075"	1803	424429	424.8	314.2
	"Pickens County, SC"	"45077"	1914	614490	311.5	257.9
	"Richland County, SC"	"45079"	4650	2043050	227.6	230.9
	"Saluda County, SC"	"45081"	331	99461	332.8	232.8
	"Spartanburg County, SC"	"45083"	4865	1542705	315.4	259.6
	"Sumter County, SC"	"45085"	1767	524033	337.2	279.2
	"Union County, SC"	"45087"	639	133853	477.4	326.9
	"Williamsburg County, SC"	"45089"	643	150416	427.5	302.7
	"York County, SC"	"45091"	3183	1351358	235.5	211.7
	"Aurora County, SD"	"46003"	39	13310	293.0	194.7
	"Beadle County, SD"	"46005"	253	89333	283.2	230.5
	"Bennett County, SD"	"46007"	66	16858	391.5	398.3
	"Bon Homme County, SD"	"46009"	89	33203	268.0	189.1
	"Brookings County, SD"	"46011"	260	171481	151.6	176.9
	"Brown County, SD"	"46013"	493	189489	260.2	211.9
	"Brule County, SD"	"46015"	81	25453	318.2	246.0
	"Buffalo County, SD"	"46017"	50	9933	503.4	710.5
	"Butte County, SD"	"46019"	168	50289	334.1	242.0
	"Campbell County, SD"	"46021"	24	6545	366.7	211.0
	"Charles Mix County, SD"	"46023"	155	45254	342.5	281.2
	"Clark County, SD"	"46025"	52	17996	289.0	210.4
	"Clay County, SD"	"46027"	153	69288	220.8	245.2
	"Codington County, SD"	"46029"	342	136512	250.5	195.2
	"Corson County, SD"	"46031"	90	20393	441.3	468.0
	"Custer County, SD"	"46033"	145	42822	338.6	163.6
	"Davison County, SD"	"46035"	269	95356	282.1	220.0
	"Day County, SD"	"46037"	100	26145	382.5	231.8
	"Deuel County, SD"	"46039"	68	20825	326.5	221.9
	"Dewey County, SD"	"46041"	88	28891	304.6	374.2
	"Douglas County, SD"	"46043"	35	13864	252.5	150.2
	"Edmunds County, SD"	"46045"	52	18619	279.3	180.8
	"Fall River County, SD"	"46047"	150	32622	459.8	240.0
	"Faulk County, SD"	"46049"	35	11057	316.5	211.9
	"Grant County, SD"	"46051"	105	34305	306.1	199.0
	"Gregory County, SD"	"46053"	82	20031	409.4	240.5
	"Haakon County, SD"	"46055"	28	9120	307.0	172.0
	"Hamlin County, SD"	"46057"	67	29666	225.8	191.5
	"Hand County, SD"	"46059"	55	15208	361.7	207.1
	"Hanson County, SD"	"46061"	27	16962	159.2	185.7
	"Harding County, SD"	"46063"	17	6205	Unreliable	Unreliable
	"Hughes County, SD"	"46065"	237	85585	276.9	231.8
	"Hutchinson County, SD"	"46067"	108	34793	310.4	200.9
	"Hyde County, SD"	"46069"	27	6209	434.9	235.3
	"Jackson County, SD"	"46071"	51	16246	313.9	313.8
	"Jerauld County, SD"	"46073"	31	9552	324.5	181.6
	"Jones County, SD"	"46075"	14	4470	Unreliable	Unreliable
	"Kingsbury County, SD"	"46077"	76	23812	319.2	195.9
	"Lake County, SD"	"46079"	152	62631	242.7	167.4
	"Lawrence County, SD"	"46081"	310	125003	248.0	179.0
	"Lincoln County, SD"	"46083"	377	289372	130.3	137.6
	"Lyman County, SD"	"46085"	65	18893	344.0	297.0
	"McCook County, SD"	"46087"	94	26958	348.7	262.7
	"McPherson County, SD"	"46089"	38	11306	336.1	187.0
	"Marshall County, SD"	"46091"	58	23768	244.0	176.9
	"Meade County, SD"	"46093"	320	138610	230.9	203.5
	"Mellette County, SD"	"46095"	56	10212	548.4	517.3
	"Miner County, SD"	"46097"	37	10685	346.3	220.7
	"Minnehaha County, SD"	"46099"	2019	941592	214.4	219.6
	"Moody County, SD"	"46101"	87	31922	272.5	206.6
	"Pennington County, SD"	"46103"	1405	548548	256.1	204.7
	"Perkins County, SD"	"46105"	58	13840	419.1	256.4
	"Potter County, SD"	"46107"	35	10487	333.7	162.0
	"Roberts County, SD"	"46109"	168	50219	334.5	264.4
	"Sanborn County, SD"	"46111"	31	11594	267.4	199.6
	"Shannon County, SD"	"46113"	261	70934	367.9	548.7
	"Spink County, SD"	"46115"	112	30821	363.4	253.1
	"Stanley County, SD"	"46117"	33	14934	221.0	152.1
	"Sully County, SD"	"46119"	22	6749	326.0	190.7
	"Todd County, SD"	"46121"	148	50550	292.8	468.9
	"Tripp County, SD"	"46123"	102	26087	391.0	264.6
	"Turner County, SD"	"46125"	127	40301	315.1	226.6
	"Union County, SD"	"46127"	192	75904	253.0	197.0
	"Walworth County, SD"	"46129"	86	26378	326.0	194.6
	"Yankton County, SD"	"46135"	343	110040	311.7	229.2
	"Ziebach County, SD"	"46137"	28	13562	206.5	232.4
	"Anderson County, TN"	"47001"	1498	372535	402.1	287.7
	"Bedford County, TN"	"47003"	915	241240	379.3	323.7
	"Benton County, TN"	"47005"	470	78457	599.1	373.2
	"Bledsoe County, TN"	"47007"	262	73142	358.2	247.3
	"Blount County, TN"	"47009"	1930	643314	300.0	206.8
	"Bradley County, TN"	"47011"	2001	524404	381.6	297.8
	"Campbell County, TN"	"47013"	1130	194533	580.9	398.1
	"Cannon County, TN"	"47015"	298	70780	421.0	305.8
	"Carroll County, TN"	"47017"	772	136170	566.9	398.4
	"Carter County, TN"	"47019"	1242	275080	451.5	288.4
	"Cheatham County, TN"	"47021"	724	199999	362.0	302.3
	"Chester County, TN"	"47023"	336	84754	396.4	309.5
	"Claiborne County, TN"	"47025"	819	156280	524.1	361.9
	"Clay County, TN"	"47027"	200	37421	534.5	300.9
	"Cocke County, TN"	"47029"	1025	175600	583.7	392.5
	"Coffee County, TN"	"47031"	1189	274213	433.6	333.9
	"Crockett County, TN"	"47033"	350	69891	500.8	374.5
	"Cumberland County, TN"	"47035"	1341	290802	461.1	240.7
	"Davidson County, TN"	"47037"	8315	3406736	244.1	252.9
	"Decatur County, TN"	"47039"	322	56792	567.0	349.7
	"DeKalb County, TN"	"47041"	431	98887	435.9	322.3
	"Dickson County, TN"	"47043"	1030	262467	392.4	316.4
	"Dyer County, TN"	"47045"	926	182831	506.5	392.2
	"Fayette County, TN"	"47047"	795	199029	399.4	263.2
	"Fentress County, TN"	"47049"	481	90175	533.4	348.0
	"Franklin County, TN"	"47051"	834	205393	406.1	286.4
	"Gibson County, TN"	"47053"	1170	239840	487.8	368.6
	"Giles County, TN"	"47055"	701	143989	486.8	335.3
	"Grainger County, TN"	"47057"	513	114497	448.0	299.5
	"Greene County, TN"	"47059"	1571	337928	464.9	300.9
	"Grundy County, TN"	"47061"	379	65723	576.7	386.5
	"Hamblen County, TN"	"47063"	1427	316108	451.4	334.8
	"Hamilton County, TN"	"47065"	5788	1781605	324.9	257.0
	"Hancock County, TN"	"47067"	186	32216	577.4	402.6
	"Hardeman County, TN"	"47069"	544	123636	440.0	333.4
	"Hardin County, TN"	"47071"	774	125253	617.9	398.9
	"Hawkins County, TN"	"47073"	1323	277233	477.2	320.9
	"Haywood County, TN"	"47075"	372	85032	437.5	334.0
	"Henderson County, TN"	"47077"	583	136760	426.3	316.8
	"Henry County, TN"	"47079"	851	157680	539.7	332.0
	"Hickman County, TN"	"47081"	456	122789	371.4	279.7
	"Houston County, TN"	"47083"	219	40197	544.8	367.7
	"Humphreys County, TN"	"47085"	427	90638	471.1	324.6
	"Jackson County, TN"	"47087"	283	57449	492.6	299.8
	"Jefferson County, TN"	"47089"	1048	266115	393.8	270.0
	"Johnson County, TN"	"47091"	371	86817	427.3	264.3
	"Knox County, TN"	"47093"	6578	2286458	287.7	245.4
	"Lake County, TN"	"47095"	200	35723	559.9	462.3
	"Lauderdale County, TN"	"47097"	584	127118	459.4	376.7
	"Lawrence County, TN"	"47099"	983	214482	458.3	349.8
	"Lewis County, TN"	"47101"	294	59155	497.0	338.7
	"Lincoln County, TN"	"47103"	800	167001	479.0	332.8
	"Loudon County, TN"	"47105"	915	258819	353.5	203.5
	"McMinn County, TN"	"47107"	1225	261201	469.0	329.6
	"McNairy County, TN"	"47109"	699	126611	552.1	372.6
	"Macon County, TN"	"47111"	494	119420	413.7	338.4
	"Madison County, TN"	"47113"	1589	479431	331.4	266.7
	"Marion County, TN"	"47115"	687	140537	488.8	339.2
	"Marshall County, TN"	"47117"	634	165244	383.7	314.1
	"Maury County, TN"	"47119"	1433	464764	308.3	259.8
	"Meigs County, TN"	"47121"	344	60352	570.0	377.6
	"Monroe County, TN"	"47123"	992	227886	435.3	293.5
	"Montgomery County, TN"	"47125"	2394	1016354	235.5	298.3
	"Moore County, TN"	"47127"	115	31216	368.4	230.5
	"Morgan County, TN"	"47129"	455	105787	430.1	326.8
	"Obion County, TN"	"47131"	691	147997	466.9	319.9
	"Overton County, TN"	"47133"	574	108877	527.2	354.1
	"Perry County, TN"	"47135"	221	39184	564.0	379.8
	"Pickett County, TN"	"47137"	136	24731	549.9	306.0
	"Polk County, TN"	"47139"	455	82402	552.2	363.6
	"Putnam County, TN"	"47141"	1349	386168	349.3	290.6
	"Rhea County, TN"	"47143"	743	161748	459.4	340.4
	"Roane County, TN"	"47145"	1251	259146	482.7	303.4
	"Robertson County, TN"	"47147"	1253	349653	358.4	300.8
	"Rutherford County, TN"	"47149"	3503	1605708	218.2	249.4
	"Scott County, TN"	"47151"	449	108398	414.2	329.9
	"Sequatchie County, TN"	"47153"	284	73235	387.8	260.8
	"Sevier County, TN"	"47155"	1765	481369	366.7	259.1
	"Shelby County, TN"	"47157"	13751	4607953	298.4	282.8
	"Smith County, TN"	"47159"	360	98001	367.3	286.4
	"Stewart County, TN"	"47161"	264	66349	397.9	269.9
	"Sullivan County, TN"	"47163"	3501	768544	455.5	298.5
	"Sumner County, TN"	"47165"	2513	922367	272.5	226.3
	"Tipton County, TN"	"47167"	1030	303600	339.3	297.7
	"Trousdale County, TN"	"47169"	163	51449	316.8	306.4
	"Unicoi County, TN"	"47171"	452	86461	522.8	327.4
	"Union County, TN"	"47173"	397	96805	410.1	301.0
	"Van Buren County, TN"	"47175"	150	28468	526.9	327.6
	"Warren County, TN"	"47177"	781	201120	388.3	297.1
	"Washington County, TN"	"47179"	2204	630665	349.5	264.8
	"Wayne County, TN"	"47181"	361	81149	444.9	316.0
	"Weakley County, TN"	"47183"	730	162888	448.2	339.2
	"White County, TN"	"47185"	618	132348	467.0	319.5
	"Williamson County, TN"	"47187"	1691	1143908	147.8	147.8
	"Wilson County, TN"	"47189"	1804	693154	260.3	214.3
	"Anderson County, TX"	"48001"	987	284801	346.6	300.3
	"Andrews County, TX"	"48003"	214	90068	237.6	285.4
	"Angelina County, TX"	"48005"	1584	427471	370.6	305.3
	"Aransas County, TX"	"48007"	570	119003	479.0	264.4
	"Archer County, TX"	"48009"	155	42606	363.8	243.7
	"Armstrong County, TX"	"48011"	43	9199	467.4	283.0
	"Atascosa County, TX"	"48013"	645	246856	261.3	232.5
	"Austin County, TX"	"48015"	421	146375	287.6	210.3
	"Bailey County, TX"	"48017"	91	34319	265.2	245.7
	"Bandera County, TX"	"48019"	366	111078	329.5	174.9
	"Bastrop County, TX"	"48021"	1014	428878	236.4	206.0
	"Baylor County, TX"	"48023"	97	17154	565.5	370.1
	"Bee County, TX"	"48025"	405	160699	252.0	257.4
	"Bell County, TX"	"48027"	3621	1754966	206.3	234.8
	"Bexar County, TX"	"48029"	19339	9761524	198.1	209.1
	"Blanco County, TX"	"48031"	142	57593	246.6	143.2
	"Bosque County, TX"	"48035"	436	89623	486.5	292.6
	"Bowie County, TX"	"48037"	1894	458899	412.7	342.4
	"Brazoria County, TX"	"48039"	3633	1819896	199.6	209.2
	"Brazos County, TX"	"48041"	1450	1119471	129.5	177.9
	"Brewster County, TX"	"48043"	136	45091	301.6	187.7
	"Briscoe County, TX"	"48045"	24	7320	327.9	195.2
	"Brooks County, TX"	"48047"	124	34844	355.9	293.5
	"Brown County, TX"	"48049"	830	184971	448.7	313.3
	"Burleson County, TX"	"48051"	353	88497	398.9	275.4
	"Burnet County, TX"	"48053"	699	232678	300.4	191.1
	"Caldwell County, TX"	"48055"	590	210839	279.8	249.6
	"Calhoun County, TX"	"48057"	318	105328	301.9	234.2
	"Callahan County, TX"	"48059"	306	68058	449.6	311.2
	"Cameron County, TX"	"48061"	4440	2080927	213.4	211.3
	"Camp County, TX"	"48063"	252	63724	395.5	305.1
	"Carson County, TX"	"48065"	108	29255	369.2	266.9
	"Cass County, TX"	"48067"	701	146389	478.9	310.1
	"Castro County, TX"	"48069"	95	37290	254.8	223.0
	"Chambers County, TX"	"48071"	476	211014	225.6	243.5
	"Cherokee County, TX"	"48073"	879	256744	342.4	275.3
	"Childress County, TX"	"48075"	124	35134	352.9	309.7
	"Clay County, TX"	"48077"	235	50736	463.2	296.4
	"Cochran County, TX"	"48079"	48	14070	341.2	276.4
	"Coke County, TX"	"48081"	55	16153	340.5	181.2
	"Coleman County, TX"	"48083"	221	40418	546.8	319.5
	"Collin County, TX"	"48085"	6199	4969406	124.7	139.4
	"Collingsworth County, TX"	"48087"	51	14408	354.0	267.6
	"Colorado County, TX"	"48089"	390	103334	377.4	250.3
	"Comal County, TX"	"48091"	1592	731871	217.5	166.0
	"Comanche County, TX"	"48093"	306	66114	462.8	276.4
	"Concho County, TX"	"48095"	55	16419	335.0	220.6
	"Cooke County, TX"	"48097"	641	198261	323.3	239.1
	"Coryell County, TX"	"48099"	812	373574	217.4	258.0
	"Cottle County, TX"	"48101"	41	6760	606.5	349.0
	"Crane County, TX"	"48103"	62	23536	263.4	271.4
	"Crockett County, TX"	"48105"	65	17401	373.5	273.9
	"Crosby County, TX"	"48107"	118	28309	416.8	324.2
	"Culberson County, TX"	"48109"	45	10612	424.0	298.7
	"Dallam County, TX"	"48111"	77	35594	216.3	234.6
	"Dallas County, TX"	"48113"	25720	12942376	198.7	223.2
	"Dawson County, TX"	"48115"	201	62997	319.1	285.5
	"Deaf Smith County, TX"	"48117"	211	91540	230.5	242.0
	"Delta County, TX"	"48119"	126	26019	484.3	315.2
	"Denton County, TX"	"48121"	5541	4269900	129.8	152.4
	"DeWitt County, TX"	"48123"	373	98688	378.0	266.3
	"Dickens County, TX"	"48125"	51	10718	475.8	284.8
	"Dimmit County, TX"	"48127"	145	50352	288.0	251.8
	"Donley County, TX"	"48129"	73	16172	451.4	268.3
	"Duval County, TX"	"48131"	196	54821	357.5	288.4
	"Eastland County, TX"	"48133"	398	89193	446.2	301.1
	"Ector County, TX"	"48135"	2179	801723	271.8	335.5
	"Edwards County, TX"	"48137"	38	9363	405.9	230.9
	"Ellis County, TX"	"48139"	2034	886989	229.3	227.3
	"El Paso County, TX"	"48141"	8092	4132049	195.8	205.7
	"Erath County, TX"	"48143"	494	208180	237.3	225.5
	"Falls County, TX"	"48145"	302	84705	356.5	270.5
	"Fannin County, TX"	"48147"	747	171605	435.3	315.1
	"Fayette County, TX"	"48149"	452	122124	370.1	222.0
	"Fisher County, TX"	"48151"	72	18543	388.3	232.4
	"Floyd County, TX"	"48153"	107	28216	379.2	282.8
	"Foard County, TX"	"48155"	33	5659	583.1	350.8
	"Fort Bend County, TX"	"48157"	5057	3906679	129.4	144.6
	"Franklin County, TX"	"48159"	218	52422	415.9	280.6
	"Freestone County, TX"	"48161"	354	96249	367.8	262.8
	"Frio County, TX"	"48163"	254	97674	260.0	281.5
	"Gaines County, TX"	"48165"	217	104416	207.8	279.7
	"Galveston County, TX"	"48167"	3937	1664058	236.6	212.0
	"Garza County, TX"	"48169"	80	31562	253.5	262.8
	"Gillespie County, TX"	"48171"	401	128254	312.7	158.0
	"Goliad County, TX"	"48175"	103	36835	279.6	190.1
	"Gonzales County, TX"	"48177"	326	102321	318.6	250.5
	"Gray County, TX"	"48179"	494	108169	456.7	381.6
	"Grayson County, TX"	"48181"	2158	654527	329.7	255.4
	"Gregg County, TX"	"48183"	2075	606074	342.4	300.2
	"Grimes County, TX"	"48185"	442	140021	315.7	244.4
	"Guadalupe County, TX"	"48187"	1750	803850	217.7	202.7
	"Hale County, TX"	"48189"	517	165494	312.4	303.8
	"Hall County, TX"	"48191"	65	14645	443.8	262.2
	"Hamilton County, TX"	"48193"	157	40568	387.0	234.7
	"Hansford County, TX"	"48195"	65	26555	244.8	216.7
	"Hardeman County, TX"	"48197"	72	19173	375.5	255.8
	"Hardin County, TX"	"48199"	921	281355	327.3	267.1
	"Harris County, TX"	"48201"	41109	23137151	177.7	202.7
	"Harrison County, TX"	"48203"	1147	326631	351.2	282.1
	"Hartley County, TX"	"48205"	56	27446	204.0	172.3
	"Haskell County, TX"	"48207"	99	27724	357.1	240.8
	"Hays County, TX"	"48209"	1562	1102363	141.7	165.1
	"Hemphill County, TX"	"48211"	43	19171	224.3	212.0
	"Henderson County, TX"	"48213"	2046	400414	511.0	326.9
	"Hidalgo County, TX"	"48215"	7544	4259851	177.1	203.9
	"Hill County, TX"	"48217"	731	176447	414.3	285.8
	"Hockley County, TX"	"48219"	336	113352	296.4	266.6
	"Hood County, TX"	"48221"	1051	292475	359.3	217.6
	"Hopkins County, TX"	"48223"	660	180112	366.4	279.6
	"Houston County, TX"	"48225"	478	111508	428.7	276.4
	"Howard County, TX"	"48227"	566	179305	315.7	307.2
	"Hudspeth County, TX"	"48229"	49	22623	216.6	191.1
	"Hunt County, TX"	"48231"	1642	472885	347.2	283.3
	"Hutchinson County, TX"	"48233"	449	103452	434.0	357.0
	"Irion County, TX"	"48235"	31	7496	413.6	271.7
